sent_id	sentence
4926	I went to the doctor and he said I should stay in bed and I should n't eat for a day and take medicine .
4927	I 'll be fine in 2 or 3 days .
4928	I regret that I could n't see you and friends at the party .
4929	I hope you all had a great time .
4930	I 'm very sorry that I can n't participate in your wedding , but I have a terrible backache .
4931	So I can n't walk .
4932	I went to the doctor and he told me to stay in bed and he gave me a lot of fomentation .
4933	I 'll be better in a few days .
4934	I 'm looking forward to see you when you get back from your honeymoon .
4935	Have a nice honeymoon !
4936	I 'm sorry that I missed your wedding , because of flu .
4937	I have a fever , a headache , and a sore throat .
4938	I went to the hospital , and the doctor said that I should stay in bed and take some medicine .
4939	I 'll be better in a few days .
4940	Let 's go to the restaurant after you go back from honeymoon !
4941	Best wished to you and Kathy .
4942	I am terribly sorry about I missed your wedding , but I get a strained back .
4943	I have a backache and my legs are asleep , so I can n't move nowhere .
4944	I should go to the doctor 's.
4945	I think I will be better in a few days .
4946	Have fun at the honeymoon !
4947	Best wishes to you and Kathy .
4948	I apologize to you for my absence of your wedding .
4949	I had a terrible headache , runny nose and sore throat .
4950	I went to a doctor 's , so the doctor said I caught the flu and I should n't go out for a few days .
4951	I am getting better now , but I still have to stay home not to infect the flu with others .
4952	I 'd like to visit you soon , Maho
4953	I apologize to you for my absence of your wedding .
4954	I had a terrible headache , runny nose and sore throat .
4955	I went to a doctor 's , so the doctor said I caught the flu and I should n't go out for a few days .
4956	I am getting better now , but I still have to stay home not to infect the flu with others .
4957	I 'd like to visit you soon , Maho
4958	Dear Peter I 'm sorry I did n't attend your wedding yesterday .
4959	I had a terrible fever , so I could n't go out then .
4960	Doctor said me never to go out then and I had to stay in bed .
4961	Now I 'm getting better and better .
4962	I want to say you congratulation in several days .
4963	I hope you have happy time forever .
4964	I 'm terribly sorry that I missed your wedding , but I have the flu .
4965	I have a fever .
4966	I went to the clinic , and the doctor said I should stay in bed and I should take medicine .
4967	I 'll be better in a few days .
4968	Let 't go out together when you get back from your honeymoon !
4969	Best wishes to you and Kathy .
4970	Dear mike Please take care of yourself .
4971	I wish you become good soon , and I wish to go out with you .
4972	I 'm really sorry that I missed your wedding , but I have a terrible cold .
4973	I have a fevor , a sore throat , and could n't move .
4974	The doctor said I should n't go out and should stay in bed .
4975	I 'll be better in a few days .
4976	If I will be better , let 's hang out together .
4977	So , you enjoy your haneymoon !
4978	Best wishes to you and Kathty .
4979	Sorry for that I could n't attend your wedding .
4980	I have a fever and I can n't walk nomally .
4981	The doctor came to my home and he said that I should stay in bed and take some medicine every two hours .
4982	I will be good in a few days .
4983	If Mike and I heal , I hope to hold a party for you .
4984	Congratulations on getting married .
4985	I 'm so sorry .
4986	I could n't go to your wedding party .
4987	I really wanted to go to your wedding party .
4988	But at that time , I had a bird flu and a high fever .
4989	my doctor said me you should n't go out and stay the area where there are many people , because your bird flu have a risk of acquiring an infection .
4990	When you come back from your honeymoon , show me the wedding and the honeymoon pictures , and hear me about them .
4991	Paul , I 'm terribly sorry that I missed your wedding , but I have a broken arm .
4992	I slipped on the ice yesterday and I had a sore arm .
4993	I went to the clinic and doctor said I shoud stay home and should n't move my arm .
4994	I 'll be better in a few weeks .
4995	Best wishes to you and Kathy .
4996	I 'm terribly sorry that Me and Mike missed your wedding , but We have the flu .
4997	He has a headache , a fever , and he 's vomiting .
4998	He went to he clinic , and the doctor said he should stay in bed and drink plenty of water .
4999	We 'll be better in a few days .
5000	Best wishes to you and Kathy .
5001	I 'm sorry that I missed your wedding , but I had a traffic accident .
5002	I have a broken leg , and I can n't walk .
5003	The doctor said that I will be have to stay in bed for about two weeks .
5004	I wished to look your and kathy 's happy smail .
5005	When my broken leg heal up , I am going to meet you .
5006	Best wishes to you and Kathy .
5007	I 'm terribly sorry that I missed your wedding , but I have a cold .
5008	I have a headache , a fever , and a sore throat .
5009	I went to the clinic yesterday , and the doctor said I shoul n't go out .
5010	I have to stay in bed .
5011	I 'll be better in a few days .
5012	Let 's go out together when you get back from your honeymoon !
5013	I 'm terribly sorry that I missed your wedding , but I have a fever and a cough .
5014	I went to doctor 's and he told me to stay in bed and take some medicine .
5015	I think I will be better in one week .
5016	Let 's go out together when I and Michael get well .
5017	Best wishes to you and Kathy , Noriko
5018	I 'm so happy for both of you !
5019	But , we are sorry that we missed your wedding , Mike has a flu .
5020	He has a headache , a fever .
5021	He went to the clinic , and the doctor said he should stay in bed and drink plenty of water .
5022	He will be better in a few day .
5023	Let 's go out together when you get back from your honeymoon .
5024	I 'm terribly sorry that I missed youe wedding , but I have the flu .
5025	I have a backache , a cold and I 'm vomiting .
5026	I went to the clinic , and the doctor said I should stay at homr and stay in bed .
5027	I 'll be better in a few days .
5028	Let 's go out together when you get back from your honeymoon .
5029	Paul I 'm sorry that I missed your wedding , but I have broken a leg yesterday .
5030	I still have legache and I can n't walk .
5031	I went hospital , doctor said I should stay home and rest .
5032	I 'll be better in a few days .
5033	Let 's go out together when you get back frome your honeymoon !
5034	Paul , I 'm so sorry that I could n't attend your wedding .
5035	I have a cold .
5036	I have a fever and a sore throat .
5037	The doctor said to take some medicine and stay in bed .
5038	I really wanted to see your wedding .
5039	When I 'll be better .
5040	I 'm going to your new home .
5041	Your friend , Sayoko
5042	I 'm terribly sorry that I could n't go to your wedding celemony .
5043	but I have a sore throat and a runny nose and a high fever .
5044	I went to the doctor 's.
5045	He said I should n't go anywhere and should stay home and plenty of water .
5046	I think I 'll be better in a few days .
5047	I 'm looking forward to seeing you and your wife next time .
5048	I 'm terribly sorry that I missed your wedding , but I was not able to be absent from work .
5049	I was going to participate in your wedding until the day before .
5050	But my coworker had the flu , so I could not but go to my office .
5051	I want to give you a married gift .
5052	Please contact me after you come back from a honeymoon .
5053	See you soon , Setsuko
5054	I 'm grateful to you inviting me on your wedding party .
5055	But I 've been had a fever and headache form yesterday .
5056	The doctor said that you stay in you bed , and you should n't attend for your wedding party .
5057	I 'm very sorry .
5058	Congratulations to the bride and groom on your happy union .
5059	com To : Paul Evans @1234.
5060	com Date:2009-05-15 -LRB- Mon -RRB- Hi .
5061	I 'm terribly sorry that I missed your wedding , but I have a cold .
5062	I have a fever and runny nose .
5063	I went to the hospital , and the doctor said I should stay in bed and drink a lots of water .
5064	I 'll be better in a few days .
5065	Please tell me about your honey moon when you get back .
5066	Paul I 'm terribly sorry that I missed your wedding , but I have backache .
5067	I can n't stand or sit for long time .
5068	I went to the clinic .
5069	The doctor said I should stay calmly at home for month .
5070	I can n't do anything except doing house chores .
5071	I put a suppoter around my waist now .
5072	If I take some rest for month I will be better .
5073	See you and Kathy soon .
5074	I 'm terribly sorry that I missed your wedding .
5075	I had a serious headache yesterday .
5076	I went to the medicalcenter by the ambulance .
5077	I should stay the medicalcenter and I 'll have a surgery next Monday .
5078	Best wiches to you and Amy .
5079	Best wishes to you and Kathy .
5080	I 'm so sorry that I missed your wedding .
5081	I 've got an awful backache .
5082	I could n't move well .
5083	I went to doctor and he said that you should stay at home .
5084	You should n't move a lot and take some heavy things .
5085	Maybe , I 'll be better in few days .
5086	So , let 's go out for a drink after you come back from honeymoon .
5087	I 'm afraid that I missed your wedding .
5088	I looked forward to visiting it but I have a cold and I have a sore throat .
5089	when I saw a doctor , he said You should n't go out so I could n't visit it .
5090	When I 'll get better .
5091	I want to meet you and Kathy .
5092	Best wishes to you and Kathy .
5093	Followings are the information about Canadian culture .
5094	In public places , you should n't yelling and smoking .
5095	And you should control your children .
5096	When you go to visit someone , you should bring a small gift , and you should n't stay too late .
5097	And , you should stand line or take a number while waiting your turn in stores or public offices and you should always let ladies go first at door .
5098	Dear friend Hi Miki .
5099	I teach you Canadian Culture .
5100	You should n't yell down the street to a friend .
5101	That is viewed as inappropriate .
5102	You should n't stay too late when visiting .
5103	Canadians consider it impolite to invite you to leave .
5104	They expect you to choose the right time to go .
5105	When you go to visit someone , you should always bring a small gift .
5106	I would like to tell you about my country before you 'll come .
5107	You should n't yell down the street to a friend .
5108	You should n't stay too late when visiting .
5109	If you are staying in a big city , you should not go out alone at night .
5110	You must n't smoke in any public building .
5111	It 's against the law .
5112	There are a little more things , but I 'll tell you later .
5113	See you soon !
5114	Dear friend Hi !
5115	Anyway , I hope you 'll enjoy the trip .
5116	See you next week !
5117	I 'm looking forward to meeting you in Canada .
5118	I let you know a few things before coming here .
5119	When we meet at waiting place , you should n't yell down .
5120	That 's viewed as inappropriate .
5121	You smoke on the outside , do n't you ?
5122	You must n't smoke in any public building and transportation .
5123	It 's against the law .
5124	I heard that you will come to Canada soon , so I suggest you behavior in Canada .
5125	At first , you should bring a small gift and not to stay too late when you visit someone .
5126	When you stay outdoors , you should control your children and should n't yell down the street to a friend .
5127	You also must n't smoke in any public space .
5128	Have a great travel to Canada !
5129	I heard that you will come to Canada soon , so I suggest you behavior in Canada .
5130	At first , you should bring a small gift and not to stay too late when you visit someone .
5131	When you stay outdoors , you should control your children and should n't yell down the street to a friend .
5132	You also must n't smoke in any public space .
5133	Have a great travel to Canada !
5134	I 'm looking forward to seeing you .
5135	Here are a few things you should know about Canadian culture before coming .
5136	If you are staying in a big city , you should n't go out alone at night .
5137	It could be dangerous .
5138	When you go to visit someone , you should always bring a small gift .
5139	It will be valuable for you .
5140	See you then , Hiromi
5141	I think here are few things you should know about Canada culture before going .
5142	You must n't smoke in any public building , such as stores or restaurants , or in kind of public transportation .
5143	It is against the law .
5144	When you go to visit someone , you should always bring a small gift .
5145	Have a nice trip !
5146	I 'll give you some advices to visit Canada .
5147	First , you must n't smoke in any public buildings because it 's prohibited .
5148	Second , you should n't go out alone at night when you stay in a big city .
5149	And then if you visit someone , you should bring a small gift .
5150	Also if you vistit Canada with your child , you should control him not to run about nor scream .
5151	Enjoy your trip .
5152	You should know Canadian Culture .
5153	You should control your children .
5154	It is considered impolite to allow them to run and scream in public places without supervision .
5155	When you go to visit someone , you should always bring a small gift .
5156	In stores and public offices , you should stand in line or take a number and then wait your turn to be served .
5157	You should know about Canadian culture before visit .
5158	You should bring a gift when you vist someone .
5159	You should n't yell on the street , stay too late when visiting , and go to alone at night .
5160	You must n't smoke in any public place .
5161	In stores and public office , you should stand in line or take a number .
5162	When going through a door with friends , you should let ladies go first .
5163	I 'm looking forward to meeting you .
5164	I have some information for you before you coming here .
5165	You should n't yell down the street to a friend .
5166	You should n't stay too late when visiting .
5167	If you are staying in a big city , you should not go out alone at night .
5168	It could be dangerous .
5169	You must n't smoke in any public building .
5170	Enjoy your visit !
5171	I 'm sure that you are excited about your visiting to Canada .
5172	You should bring a small gift and should n't stay too late when you visit someone .
5173	And you should n't yell down the street to your friend .
5174	That 's viewed as inappropriate .
5175	Then you should always let ladies go first when going through a door with your friends .
5176	I hope that you 'll have a nice trip .
5177	I heard that you 've never come to Canada .
5178	So , let you know the culture here .
5179	-You should n't yell down the street to a freind .
5180	-You should visit others on time with a small gift .
5181	-You should n't go out alone at night .
5182	-You must n't smoke in any public space .
5183	-You should always let ladies go first .
5184	Anyway I am willing to meet you again .
5185	Smoke in any public building .
5186	-LRB- It is against the law -RRB- Do not remember bring a small gift when you go to visit someone .
5187	This E-mail is Traveling Tips for you .
5188	You should n't below , 1 .
5189	Yell down the street to a friend .
5190	Stay too late when visiting .
5191	Go out alone at night .
5192	Dear friend When going through a door with other friends .
5193	You should always let ladies go first .
5194	When you go to visit someone , you should alwys bring a small gift .
5195	You should n't yell down the street to a friend .
5196	You should n't go out at night , it could be dangerous .
5197	I would like to tell you the Canadian cultures .
5198	You must ' nt smoke in any public building , such as stores or restaurants , or in any kind of transportation .
5199	It is against the law .
5200	You should n't yell down the street to a friend .
5201	That is viewed as inappropriate .
5202	I hope you enjoy visiting Canada .
5203	I 'm really looking forward to having you come to stay us .
5204	Here are a few things you should know about Canadian culture before coming .
5205	You should n't yell down the street to a friend .
5206	That is as inappropriate .
5207	You must n't smoke in any public building , such as store or restaurants , or in any kind of public transportation .
5208	It is against the law .
5209	See you soon , Ai
5210	you should n't yell down the street to a friend .
5211	You should n't stay too late when visiting .
5212	If you are staying in a big city , you should not go out alone at night .
5213	You must n't smoke in any public building .
5214	When you go to visit someone , you should always bring a small gift .
5215	Here are a few things you should know about Canadian culture before you visit .
5216	You should n't smork , yell and allow your children to run and scream in public places .
5217	These are inappropriate .
5218	You should wait for your turn in line or taking a number in stores and public offices .
5219	Have a nice trip !
5220	Dear friend If you visit to Canatians .
5221	you should always bring a small gift and leave right time .
5222	You should n't stay too late .
5223	It 's dangerous of big city 's night , so you should n't go out alone .
5224	You should control your children and you must not smoke in public space .
5225	When going through a door with other friends , you should always let ladies go first .
5226	I give you some advaices for traveling tips in Canada .
5227	You shoud n't yelling and smoking in any public building and public transportation .
5228	and should n't go out alone in a big city at night becase you have many dangerous .
5229	And also there are things that you should remember to do : You should always bring a small gift for visiting someone .
5230	And you should have som manners for controlling your children and standing in line or taking a number and having ladies first in public places .
5231	It could be dangerous .
5232	I can n't wait your coming !
5233	I 'm looking forward to your visiting !
5234	Before you come Canada , I 'll give you some advices .
5235	You must n't smoke in any public areas .
5236	It 's against the low .
5237	So if you smoke in public , you may arrest .
5238	You say you want to go to big cities .
5239	Yes , big cities have a lot of sightseeing points .
5240	But you should n't go alone at night .
5241	Dear friend You should n't yell down the street to a friend and stay too late when visiting .
5242	You must n't smoke in any public building .
5243	You should always bring a small gift , control your children , stand in line or takea number and them to run and scream .
5244	bring a small gift to the host 2 .
5245	control your children 3 .
5246	stand in line in public places See You Later , Setsuko
5247	I 'm looking forward to your coming to Canada .
5248	But before coming to Canada , I want you to know the manners of Canadian .
5249	What you should not do .
5250	yell down the street 2 .
5251	stay too late when visiting 3 .
5252	go out alone at night What you should do .
5253	You must n't smoke in any public building .
5254	See you soon .
5255	I 'm looking forward to seeing you .
5256	You had better know some things to take care before coming .
5257	You should yell down the street to a friend .
5258	You should n't stay too late when visiting .
5259	If you are staying in a big city , you should not go out alone at night .
5260	I 'll give you some informations about the costoms in Canada .
5261	You should n't yell down the street .
5262	You should n't smoke in any public building .
5263	You should n't stay too late when visiting .
5264	When you go to visit someone , you should always bring a small guift .
5265	Then , it 's very dangerous to go out alone at night in a big city .
5266	I 'm looking forward to seeing you .
5267	In Canada , you should n't smoke and yell in public places .
5268	You should n't stay too late when visiting , choose the right time to go and always bring a small gift .
5269	You should n't go out alone at night in a big city .
5270	When you 're in stores and public offices , you should wait your turn to be served , do n't push ahead of others for sevice .
5271	Keep my advise and enjoy them !
5272	I 'm looking forward to meet you .
5273	Here are a few things you have to know before coming .
5274	You should n't yell down the street to a friend , it inappropriate in Canada .
5275	Smoking in the public space is impolite and against the law .
5276	If you visit someone , you should bring small gift and should n't stay too late , Canadian thinks it impolite .
5277	Please remember those things .
5278	Best wishes to you .
5279	Here is some cautions when you stay in Canda .
5280	There are some same cultures as Japan .
5281	You should always bring a small gift and should n't stay too late when you visit someone 's house .
5282	It 's like Kyoto 's manner .
5283	There are some different environment as below .
5284	You should n't go out alone in a big city because It 's dangereous .
5285	However , you can n't smoke in any public area due to against the law .
5286	Dear All employees .
5287	such as too colorful , short , tight or baggy .
5288	unnatural fabrics - such as nylon or polyestel If you have any questions or difficulties , feel free to email me .
5289	We will introduce our new dress code in our office next month .
5290	I think you would be confused , so let show you some examples .
5291	please look at below .
5292	OK : appropriate style .
5293	such as white shirt and tie .
5294	such as cotton or silk .
5295	Not : inappropriate style .
5296	All employees must follow dress code at all the time when they are in the office .
5297	Men : They can wear suit and tie only .
5298	They can n't wear too loose .
5299	Women : They can wear gray or navy blue suit and shirt and skirt in natural fabrics .
5300	Regarding accessory , they can wear stud necklace only .
5301	If they violate dress code .
5302	they should lose their position .
5303	Men : Cotton pants and nice looking dress synthetic pants are acceptable .
5304	Inappropriate pants include jeans and short shorts .
5305	Women : Skirts that are split at or below the knee are acceptable .
5306	Mini-skirts , skorts , sun dresses are inappropriate .
5307	Both sexes : Casual shirts , dress shirts , sweaters are acceptable .
5308	Inappropriate attire includes tank tops , shirts with potentially offensive words .
5309	In all clothes , natural fabrics such as the cotton are preferable .
5310	Man Male employees must wear clothes which they fit him .
5311	Men can n't wear too loose , tight , long nor short one .
5312	Men can wear any fabrics they like .
5313	Women Female employees can wear long and loose clothes .
5314	Also they can wear what they fit .
5315	Women can wear only natural fabrics : cotton , leather , silk and so on .
5316	Dear Herman Walpool .
5317	I prepared a dress code in our office .
5318	Please read this .
5319	Men : Male employees can wear suits and ties only .
5320	Men can n't wear jeans and T-shirts and also can n't wear too baggy , too loose pants .
5321	Women : Female employees can wear suits or dresses .
5322	If you wear a dress , it must be more natural fabrics , cotton is better .
5323	Women can n't wear too short and too tight skirts .
5324	Men : Male employee can wear only jeans and T-shirt. Men can not wear suits and tie .
5325	Women : Female employee can wear short skirt , tight jeans and cotton tops .
5326	Women can not wear dress .
5327	Do n't be formal !
5328	Wearing casual clothes make us relax in our work .
5329	If you wear formal fashion , you will lose your job .
5330	Dear Herman walpool I present that all employees must follow the dress code at all times .
5331	during working time .
5332	First , male workers can wear suits and ties only .
5333	they can not wear jeans and T-shirts.Next .
5334	female workers can wear suits , dresses skirts and some accessories .
5335	If a women wear skirts , it is not too short .
5336	That is good of veiling her knee .
5337	I think we needs above dress code .
5338	What about your opinion ?
5339	To all the men and women in our office .
5340	We must keep the following Dress cord on business hour .
5341	For men , you should wear a collared shirt and business slacks .
5342	you can n't put on blue jeans or baggy clothes .
5343	For women , I hope you to wear a business style also .
5344	You can n't put on too short skirt .
5345	I would like you to wear natural fabric clothes like cotton etc .
5346	Dress code : Male can wear suit or business casual .
5347	Not only dark colors but also light colors are allowed .
5348	But loose style is not favorable .
5349	Female can wear suit only .
5350	But every friday are all good .
5351	For example , dress , mini skirt , jeans , and all accessories .
5352	Please enjoy your fashion and weekend !
5353	All emplyees have to follow the dress code .
5354	Men : Male employees can wear shirt and jeans .
5355	Men can n't wear short pants and sandals .
5356	Also , men can n't wear T-shirt with a loud pattern .
5357	Women : Female employees can wear shirt , skirt and pants .
5358	Women can n't wear sleeveless shirt and miniskirt .
5359	Also , women can n't wear too tight cloths .
5360	This dress code take effect from tomorrow morning .
5361	All employees must follow the dress code at all the times when they are in office .
5362	Men : Male employees can wear suits and ties .
5363	Men can n't wear baggy pants .
5364	Woman : Woman employees can wear woman 's suits or dresses .
5365	Woman can n't wear clothes that are too short , too tight , too loose .
5366	I would like to clear a new instruction for wearing in our office .
5367	Everyone can n't wear clothes that are too short , too tight , too lose shirts and skirts , and over color such as yellow , pink , red and light green .
5368	Everyone can wear clothes of natural color that are light blue , white , black and beige and so on .
5369	Dress code For men , Men need to wear white shirts and ties and black or gray pants .
5370	Do n't wear too loose clothes .
5371	For women , Women need to wear white shirts and skirt -LRB- not too short and too tight -RRB- or long pants .
5372	Women allow to wear earrings and neckless .
5373	However , do n't wear too loose one .
5374	Dress Code All employees must follow the dress code at all times when they are in the office .
5375	Men : Male employees can wear suits and ties .
5376	However in summer have not wear ties .
5377	Because we are required to wear casual outfits , the Cool Biz dress code , at work to save energy .
5378	Men can n't not wear jeans and T-shirts. Women : Female employees can wear suits and dress .
5379	If you wear the skirt , it must not short and loose .
5380	Anyone , let 's shear of this dress code , make a nice office .
5381	Dress Code in the offices Male staffs and female staffs both can wear the clothes which is not too short -LRB- e.g. miniskirts -RRB- , not too tight -LRB- e.g. tight jeans -RRB- , not too baggy -LRB- e.g. baggy pants -RRB- , and not too loose -LRB- e.g. loose sweater -RRB- . And also natural fabrics are preferable .
5382	recommended style is .
5383	Male-suit and tie Female-cotton shirt and skirt which is not tight .
5384	What they can n't wear .
5385	the clothes are too short , too tight , too baggy , too loose material .
5386	fabrics are OK -LRB- cotton etc -RRB- leather is forbidden .
5387	natural color -LRB- white , black , blue etc -RRB- loudly color dress is forbidden .
5388	Anyone check you every time , so you have to wear clean clothes .
5389	Dress Cord Women can n't wear clothes what are too tight , too baggy , too loose , too short .
5390	Women can wear stylish pants , skirt , and fashionable tops .
5391	you can wear most fabrics expect sparkring , too bright color .
5392	Women can wear earrings which dose not shake -LRB- not to drop -RRB- . Men can wear suite and ties only .
5393	This is my proposal , please check below .
5394	All employees must follow the dress code at times when they are in the office .
5395	Men : Male employees can wear shirt with collar and cotton pants .
5396	Women : Female employees can wear shirt with collar and cotton pants or skirt .
5397	All employees can n't wear too short , too tight , too baggy , and too loose clothes .
5398	Best regards Daniel ,
5399	man : suit and tie is okay .
5400	jeans and t-shirt is not good for working .
5401	woman : dress and long skirt is okay but mini skirt and t-shirt is not suitable for working .
5402	they can n't wear too loose clothes .
5403	Dear Mr. Walpool I made following instructions .
5404	Please comfirm to see it .
5405	suits , simple pants and skirts , T-shirts with jackets , natural fabric blouses , any shirt with a collar , necklaces , basically watches .
5406	Can not wear .
5407	baggy denim and pants , T-shirts without jackets , mini skirts , any skirts over the calves , baseballcaps , loose sweaters , highheels .
5408	Dress code for men 1 , Wear suit and tie .
5409	No jeans and baggy pants .
5410	2 , Do n't wear the accesary .
5411	Dress code for women 1 , Wear white or black suit .
5412	No polyestel shirt .
5413	2 , Do n't wear the bracelets .
5414	But any earing is acceptable .
5415	All employee , please follow above code if you do n't have question .
5416	To co-workers , I 'm going to tell you about a new dress code in our office .
5417	Both of women and men can wear suits and cotton shirt .
5418	Women also can wear simple dresses , tight skirt except too short , necklaces , and tops which are made of natural fabrics .
5419	Man also can wear ties and trousers with natural fabrics .
5420	You can n't wear jeans , T-shirts , and no collar shirts .
5421	Thank you , Daniel
5422	To co-workers , I 'm going to tell you about a new dress code in our office .
5423	Both of women and men can wear suits and cotton shirt .
5424	Women also can wear simple dresses , tight skirt except too short , necklaces , and tops which are made of natural fabrics .
5425	Man also can wear ties and trousers with natural fabrics .
5426	You can n't wear jeans , T-shirts , and no collar shirts .
5427	Thank you , Daniel
5428	Dress Code All : all employees can n't wear jeans , T-shirts and any accessories except watches .
5429	You can n't wear your clothes too baggy and too loose .
5430	Men : Male employees can wear suits and ties only .
5431	Women : Female employees can wear women 's suits and dresses .
5432	You are allowed stud earrings and silver necklaces .
5433	If you do n't follow this dress code in the office , you will lose your job .
5434	We should follow a Dress Code .
5435	We can wear natural colours .
5436	We cannot wear clothes which are too short , too tight , too baggy and too loose .
5437	We can wear natural fabrics - cotton , silk , wool etc. Also , denim is OK .
5438	We cannot wear nylon and polyester fabrics and so on .
5439	Thank you for your following .
5440	All employees must follow the dress code at all times when they are in the office .
5441	Men : Male employees can wear the suits and ties .
5442	If you come to office on Sunday , it is allowed to wear the jeans and T-Shirt .
5443	in that case it is prohibited to wear too baggy jeans and too loose T-Shirt. Women : Women employees can wear the women 's suits or dress .
5444	If you wear a dress , the fabrics must be natural one such as cotton etc. You cannot wear too short skirt .
5445	Dear all employees Thanks for you interest in the Dress Code .
5446	For electric power shortage , our company decided to allow casual styles in the office during Summer .
5447	However , Please comform to the rule .
5448	Men can n't wear Jeans , sandal , tank top , these styles are too casual .
5449	Women can n't wear styles that are too spectacular .
5450	For example , necklace with too big ornamented , clothes with too much lame .
5451	Thank you for your assistance .
5452	Sincerely Kiyokazu Ishida
5453	Office Dress Code All employees must follow the dress code at all times when they are in the office .
5454	Men : Male employees can wear T-shirts , shirts and knit every thing okay .
5455	But men must wear a jacket .
5456	Women : Female employees can wear skirt , pants and short pants .
5457	But they come to your knees .
5458	Any simple accessories are allowed .
5459	All employees can n't wear denim fabrics .
5460	The dress Code for all in an office .
5461	Men can wear straight trousers and cotton white shirts .
5462	They are stylish .
5463	Men can n't wear baggy trousers , baseball caps and ployester shirts .
5464	Women can wear a skirt that the length is by their knees and also a cotton blouse .
5465	They are in fashion .
5466	Women can n't wear blue jeans and trainers .
5467	We want you to wear stylish clothes in an office .
5468	Dear Herman Every one must wear suits or casual office style .
5469	Men should be wear suit and tie .
5470	You do n't wear vivid colors suits .
5471	You should wear normal suits .
5472	Women should be wear suit or casual office style .
5473	simple accessory are possible .
5474	But do n't wear big and colorful accessory .
5475	Also do n't wear too much short skirt and camisole .
5476	Thank you Daniel
5477	I made a plan to stop your shopping addiction .
5478	Firstly , you have to know what you 've already have .
5479	It helps you to avoid buying same stuff .
5480	Secondary , you should put only a small amount of cash in your wallet and leave your credit cards and checks at home .
5481	Finally , you should write what you really need to buy on a memo and bring it when you go to outside .
5482	I hope it 'll help you .
5483	Finally you live in country side .
5484	If you live there , you do n't need anything without foods .
5485	I believe you can quit your addiction .
5486	Thank you for asking me to quit your addiction of shopping .
5487	Firstly you should n't have enough money in your wallet .
5488	Then you will n't buy anything in shops .
5489	Secondly you should n't have any credit cards .
5490	If you have some credit cards , you will buy something by Internet .
5491	If you do n't have any credit cards , you can solve it .
5492	Thirdly you should n't watch shopping program onTV .
5493	If you watch them , you will want something .
5494	Thnk you for your email .
5495	You 're addicted to shopping , are n't you ?
5496	If you decide the day of shopping in advance , you 'll be able to reduce the frequency of shopping .
5497	Also you should decide how much money you take to go shopping in advence .
5498	If you have credit card , you should cancel all the cards you have till your habit get better .
5499	You have to have hobbies instead of shopping .
5500	For example , having dogs , reading books or doing some exercise whatever .
5501	You should save your money after you got .
5502	I think it 's the great thing that you have a purpose with your husband in your life .
5503	Please talk to your husband to have same dream .
5504	Thank you for asking me your probrems .
5505	Here is a plan that might work for you .
5506	You should exercise every day .
5507	Exercising makes you feel refresh even for 10 minutes a day .
5508	You will n't think about shopping every day .
5509	You 'll notice how much money you 've wasted .
5510	If you do this , you 'll have a happy life .
5511	Thank you for Email .
5512	I read your massage .
5513	I advise that you should do more excesize every day and you should have another hobby .
5514	For example , it is dance or golf or some activitis etc. I think you have free time so much .
5515	Do n't waste time and money for shopping any more .
5516	I hope you will success in finding another hobby and you 'll get helthy .
5517	I would like to help you fight your shopping addiction .
5518	First , I recommend you to have another hobby .
5519	If you do something you are interested in , you 'll forget about shopping .
5520	Secondly , you should not to go shopping mall .
5521	Finally , you have to have no cash and no credit card in your wallet .
5522	You should have cash enough to spend your daily life .
5523	You can do it !
5524	I read your e-mail. I advice you for a few things .
5525	Firstry , you should see your chest and throw away the unnecessary clothes .
5526	Secondly , you have to find hobbies , for example , playing tennis , reading a book .
5527	You can forget about shopping when you are doing hobbies .
5528	And then , why do n't you find a job ?
5529	All the best .
5530	Thank you for asking me for advice on stopping shopping .
5531	Here is a plan that might work for you .
5532	Firstly , you should cut all your cards .
5533	You will n't be able to shop easily .
5534	Secondly , imagine poor people in the world who can n't even have a little food .
5535	And also a lot of babies died with poverty .
5536	Finally , Why do n't you do some exercise .
5537	You can forget about shopping .
5538	I would like to help you from your addiction to shopping .
5539	If you replace shopping with any other thing , you will be free from shopping addiction .
5540	For example , how about running .
5541	It is not necessary to spend money .
5542	If you keep running , it is good for your health .
5543	You should find the other habits instead of shopping .
5544	Firstly , you have to do your household acounts .
5545	Then , you can aware of how much money you spend on shopping .
5546	Secondly , how about canceling all your credit card ?
5547	Finally , why do n't you donate all your property to the temple and become a monk in the deep mountain ?
5548	I 'm sure that you can not go shopping and you do n't have to worry about your money .
5549	Thank you for asking me for advice .
5550	Here is a plan that might work for you .
5551	Firstly , you should recognize that material desire will never satisfy your spiritual needs .
5552	Secondly , why donâ€™t you joining a support group ?
5553	Finally , you should get a shopping list .
5554	This will help you .
5555	It is easy to understand which one is necessary or not .
5556	I hope this helps you .
5557	Thank you for a mail .
5558	I can tell you some advices .
5559	I think that you should join a culb which playing tennis or climing mountain or something like that .
5560	If you join that club , you 'll make some friends .
5561	Then you 'll have great time with new good friends .
5562	If you spend the time with new good friends , You will n't think about shopping .
5563	Finally , you will n't worried about money .
5564	I hope that this advices help you .
5565	Firstly , you should not have enough money and should not have any credit cards to go out .
5566	If you have these and go out , you will lose the addiction .
5567	How about recording your shopping account ?
5568	And you can recognize your regret .
5569	Finally , You have to have the strong mind to improve it or you might not be able to stop it .
5570	Firstly , you should not have enough money and should not have any credit cards to go out .
